"award_id"	"contract_id"	"vendor"	"contract"	"estimated_cost"	"obligated_amount"	"start_date"	"end_date"	"issuing_office"	"type"
"72027824P00056"	"72027824P00056"	"SAMMAN & CO. PUBLIC ACCOUNTANTS AND BUSINESS ADVISORS"	"This is a Firm Fixed Price Purchase Order to hire Samman & Co Public Accountants and Business to perform the Host Country Contracting (HCC) Assessment of the Ministry of Public Works and Housing Procurement Capability (as detailed in the attached SOW and Samman & Co Public Accountants and Business offer dated: July 18, 2024). Timelines USAID/Jordan should receive the final assessment report per the following timeline: Entrance meeting and start date for fieldwork within 10 working days after USAID signs the purchase order. Start date for fieldwork within 8 working days of Entrance meeting. Field work should be completed within 20 working days. The draft report shall be submitted to USAID within 10 working days after concluding fieldwork. Provide the final report no later than 10 working days after receiving comments from USAID/Jordan. Payment Terms 30% upon beginning of fieldwork 30% upon delivery of draft report 40% upon acceptance and issuance of final report"	24915	24915	2024-09-01	2025-03-31	"USAID/Jordan"	"defunded"
"72061124FA00004"	"72061124FA00004"	"VEGANIC FOOD LTD"	"The purpose of the Veganic Local Climate Action Innovation Activity is to increase uptake and distribution of plant-based food in urban cities, empowering sustainable farming with rural women, and reduction of deforestation in Zambia."	24894	24894	2024-04-05	2025-04-04	"USAID/Zambia"	"defunded"
"72HCTM24PC00047"	"72HCTM24PC00047"	"EBSCO INFORMATION SERVICES, LLC"	"EBSCO subscription for library journals."	24860	24860	2024-09-26	2025-09-25	"USAID HCTM"	"defunded"
"72044224F50002"	"72044224F50002"	"COUNTERTRADE PRODUCTS INC"	"To Purchase Monitor - Keyboard - Printer"	24788	24788	2019-02-04	2025-09-30	"USAID/Cambodia"	"defunded"
"72051924F50011"	"72051924F50011"	"Escobar, Milta Estela Rapalo de"	"Request for BPA Call Order to provide support under the General Administrative, Clerical, and Secretarial Support Services"	24614	24614	2024-08-19	2025-03-21	"USAID/El Salvador"	"defunded"
"72011724F00001"	"72011724F00001"	"INTELLECTECHS INC"	"USAID Moldova - iPhone order (stock replenishment)"	24523	24523	2023-09-20	2028-09-19	"USAID/Moldova"	"defunded"
"7200AA24F50023"	"7200AA24F50023"	"PN AUTOMATION INC"	"Software license purchases via the M/CIO–BPA award"	24483	24483	2024-07-16	2025-07-15	"USAID REFS"	"defunded"
"72067424F50009"	"72067424F50009"	"COUNTERTRADE PRODUCTS INC"	"USAID/SA - Supply and Delivery of 30 x Dell Curve Monitor and 10 x Secure Flash Drives."	24356	24356	2024-07-31	2025-09-30	"USAID/South Africa"	"defunded"
"7200AA23GR00016"	"7200AA23GR00016"	"ASSIST INTERNATIONAL"	"Ocean Freight - Fiscal Year 2024 Ocean Freight - New Awards (multiple)"	24000	24000	2023-10-01	2025-09-30	"USAID M/OAA"	"defunded"
"72012125P00011"	"72012125P00011"	"VASIL KISIL AND PARTNERS LAW FIRM, ATTORNEYS ASSOCIATION"	"To procure local legal counsel services"	24000	24000	2025-01-15	2026-01-14	"USAID/Ukraine"	"defunded"
"72061124FA00003"	"72061124FA00003"	"ORACLE MILA ENTERPRISE"	"This project goal is to empower local farmers through comprehensive training workshops, providing the skills needed for successful silvopasture implementation through the establishment of silvopasture cooperatives, ensuring community-led resource management and collective market access."	24000	24000	2024-04-05	2025-04-04	"USAID/Zambia"	"defunded"
"72068524P00018"	"72068524P00018"	"JASON FLORIO"	"Professional photojournalism services to support SRO communication and outreach activities"	24000	24000	2024-03-01	2025-02-28	"USAID/Senegal"	"defunded"
"72068524P00027"	"72068524P00027"	"GIRARD OLIVIER MICHEL"	"Professional photojournalism services to support SRO communication and outreach activities"	24000	24000	2024-03-01	2025-02-28	"USAID/Senegal"	"defunded"
"72051725F50001"	"72051725F50001"	"COUNTERTRADE PRODUCTS INC"	"Purchase of 30 curved monitors as included in EXO/Q1 spend plan."	23903	23903	2025-01-13	2025-09-30	"USAID/Dominican Republic"	"defunded"
"72067424F00004"	"72067424F00004"	"INTELLECTECHS INC"	"Eswatini Purchase of iPhones"	23866	23866	2023-09-20	2028-09-19	"USAID/South Africa"	"defunded"
"72052122P00004"	"72052122P00004"	"JEAN-FREDERIC SALES"	"Legal advisor to procure legal services on questions or problems under Haitian law to USAID/Haiti Mission for one (1) year."	23600	23600	2022-01-20	2025-09-30	"USAID/Haiti"	"defunded"
"72067423P00185"	"72067423P00185"	"A N DU TOIT GARDENS"	"Garden services at the Mission Director’s representational residence are essential for maintaining an aesthetically pleasing and welcoming environment. The upkeep of the gardens not only enhances the overall appearance of the residence but also provides a comfortable and tranquil setting for both official functions and personal use. Proper garden maintenance ensures that the grounds are well- kept, creating a positive impression for visitors and supporting the dignity and professionalism of the Mission. Regular landscaping services are required to manage plant health, seasonal changes, and overall cleanliness, ensuring that the grounds are always in optimal condition. Well-maintained gardens also contribute to the safety and security of the residence by keeping the outdoor space clear and accessible."	23525	21699	2023-10-01	2025-09-30	"USAID/South Africa"	"defunded"
"72067424F50011"	"72067424F50011"	"COUNTERTRADE PRODUCTS INC"	"USAID/SA - Supply and Delivery of 60 x Dell Monitors."	23142	23142	2024-07-31	2025-09-30	"USAID/South Africa"	"defunded"
"72067424P00028"	"72067424P00028"	"AIR FREIGHT PLUS, INC."	"Shipment of Pretoria's Riverbeds and new CloudEdge equipment from USAID Warehouse to USAID/South Africa"	22894	22894	2024-02-01	2025-09-30	"USAID/South Africa"	"defunded"
"72012124P00061"	"72012124P00061"	"WELLBEING INT LLC"	"Pilot mental health program for Ukraine FSNs"	22840	22840	2024-09-01	2025-08-31	"USAID/Ukraine"	"defunded"
"72066824P00057"	"72066824P00057"	"OKI GENERAL TRADING FZCO"	"Procurement of workshop tools and implements for the FY 2024."	22655	22655	2024-06-27	2025-06-26	"USAID/South Sudan"	"defunded"
"72061524F50006"	"72061524F50006"	"KIMUHU LUCY"	"SPA FSN Alumni"	22526	22526	2024-09-17	2025-06-30	"American Embassy Nairobi"	"defunded"
"72062021P00009"	"72062021P00009"	"MTN NIGERIA COMMUNICATIONS PLC"	"ISP For DR Site At MD's Residence With MTN Year 1"	22443	22443	2020-12-31	2025-12-31	"USAID/Nigeria"	"defunded"
"72061524P00102"	"72061524P00102"	"SIMON PAGE COLLEGE OF MARKETING LIMITED"	"To procure Project Management Professional (PMP) Certification Training"	22403	22403	2024-09-27	2025-03-31	"American Embassy Nairobi"	"defunded"
"7200AA25F50001"	"7200AA25F50001"	"PN AUTOMATION INC"	"Tableau-creator (Server) QTY 24, Tableau -Training -eLearning (Creator) QTY 1, and Cana for Teams QTY 12"	22401	22401	2024-11-27	2025-11-26	"USAID M/OAA"	"defunded"
"72049225P00013"	"72049225P00013"	"ATENCAS ENTERPRISES"	"To sub commit funds to procure USAID promotional items. PRM-25-020"	22359	22359	2024-11-25	2025-04-24	"USAID/Philippines"	"defunded"
"72066824P00076"	"72066824P00076"	"GEEBEE GARMENTS FZE"	"Reception Desk (Illuminated Curved Reception desk, Counter Jaws round) 1, Wooden Credenza 2, Phone locker 1, Guest waiting Bench 3, Office Chairs 25 and Standing Mats (Antifatigue) 15"	22149	22149	2024-08-15	2025-08-14	"USAID/South Sudan"	"defunded"
"72065624P00024"	"72065624P00024"	"LYNDEN LANGUAGE SCHOOL"	"The purpose of this requisition is to procure Portuguese Language Training for Michelle Shirley at Lynden Language Solutions."	22000	22000	2024-07-01	2025-08-31	"USAID/Mozambique"	"defunded"
"72068724P00058"	"72068724P00058"	"COUNTERTRADE PRODUCTS INC"	"IT Hardware and supplies from Countertrade"	21776	21776	2024-10-01	2025-09-30	"USAID/Madagascar"	"defunded"
"72049224P00088"	"72049224P00088"	"PATRICE JAMIE E. CABASIS"	"SOL-72049224Q00010 - Technical Officer - eLMIS"	21690	21690	2024-08-02	2025-02-28	"USAID/Philippines"	"defunded"
"72067424F50010"	"72067424F50010"	"COUNTERTRADE PRODUCTS INC"	"USAID/SA - Supply and Delivery of 30 x Dell Curve Monitors."	21575	21575	2024-07-31	2025-09-30	"USAID/South Africa"	"defunded"
"72012123P00008"	"72012123P00008"	"TestGorilla"	"TestGorilla subscription"	21570	21570	2023-04-01	2025-03-31	"USAID/Ukraine"	"defunded"
"72061725P00014"	"72061725P00014"	"STRICTLY TECHNOLOGY, LLC"	"Assorted CAT6 cables, Patch Panels and RJ45 connectors"	21516	21516	2024-12-04	2025-06-04	"USAID/Uganda"	"defunded"
"72011523P00029"	"72011523P00029"	"IP MALOV M.YU."	"Photographer and videographer Services for DAA visit"	21466	21466	2023-10-19	2025-03-31	"USAID/Central Asia/Kazakhstan"	"defunded"
"7200CR24PC00242"	"7200CR24PC00242"	"THOMSON REUTERS (TAX & ACCOUNTING), INC."	"Thomson Reuters Invoice - West LegalEdcenter (CeriFi Agency)"	21374	21374	2024-10-01	2025-09-30	"USAID OCR"	"defunded"
"7200AA24P00017"	"7200AA24P00017"	"RHONDA COLLIER"	"The purpose of this requisition is to serve as a Primary Public Board Member on the Senior Foreign Service/Foreign Service Performance and Promotion Boards."	21373	21373	2024-04-08	2025-04-07	"USAID HCTM"	"defunded"
"7200AA24P00024"	"7200AA24P00024"	"LISA ROLAND"	"The purpose of this requisition is to serve as a Primary Public Board Member on the Senior Foreign Service/Foreign Service Performance and Promotion Boards."	21373	21373	2024-04-08	2025-04-07	"USAID HCTM"	"defunded"
"7200AA24P00027"	"7200AA24P00027"	"ZIEGLER DHYANA"	"The purpose of this requisition is to serve as a Primary Public Board Member on the Senior Foreign Service/Foreign Service Performance and Promotion Boards."	21373	21373	2024-04-08	2025-04-07	"USAID HCTM"	"defunded"
"7200AA24P00029"	"7200AA24P00029"	"DALTON, KELLY"	"The purpose of this requisition is to serve as a Primary Public Board Member on the Senior Foreign Service/Foreign Service Performance and Promotion Boards."	21373	21373	2024-04-08	2025-04-07	"USAID HCTM"	"defunded"
"7200AA24P00033"	"7200AA24P00033"	"NATHALIS WAMBA"	"The purpose of this purchase order is for the contractor to serve as a Primary Public Board Member on the 2024 Senior Foreign Service/Foreign Service Performance and Promotion Boards"	21373	21373	2024-04-08	2025-04-07	"USAID HCTM"	"defunded"
"7200AA24P00034"	"7200AA24P00034"	"ALLAN HRUSKA"	"The purpose of this purchase order is for the contractor to serve as a Primary Public Board Member on the 2024 Senior Foreign Service/Foreign Service Performance and Promotion Boards"	21373	21373	2024-04-08	2025-04-07	"USAID HCTM"	"defunded"
"7200AA24P00035"	"7200AA24P00035"	"CATHERINE MATTHEWS"	"The purpose of this purchase order is for the contractor to serve as a Primary Public Board Member on the 2024 Senior Foreign Service/Foreign Service Performance and Promotion Boards"	21373	21373	2024-04-08	2025-04-07	"USAID HCTM"	"defunded"
"7200AA24P00036"	"7200AA24P00036"	"GWENDOLYN M BOOKMAN"	"The purpose of this purchase order is for the contractor to serve as a Primary Public Board Member on the 2024 Senior Foreign Service/Foreign Service Performance and Promotion Boards"	21373	21373	2024-04-08	2025-04-07	"USAID HCTM"	"defunded"
"72066024P00035"	"72066024P00035"	"THE DASTON CORP"	"Google Meet Kit"	21300	21300	2024-09-24	2025-06-24	"USAID/DROC (Congo)"	"defunded"
"72MC1024P00013"	"72MC1024P00013"	"GOVSMART INC"	"The purpose of this action is to renew the SonarQube license for the period from 5/27/2024 to 5/26/2025 in the amount of $21,281.40."	21281	21281	2024-05-27	2025-05-26	"USAID M/CIO"	"defunded"
"72067524P00007"	"72067524P00007"	"DIGITIZED LOGOS INC"	"The purpose of this requisition is to order branded materials for the Guinea and Sierra Leone Missions"	21085	21085	2024-09-25	2025-12-31	"USAID/Guinea/Sierra Leone"	"defunded"
"72051925F50001"	"72051925F50001"	"YUSIF IBRAHIM"	"The purpose of this BPA Call Order is to provide consultant services under the following service category: Human Resources Management Support Services"	20861	20861	2024-12-02	2025-05-30	"USAID/MERP (ME Regional- Frankfurt)"	"defunded"
"72052024F50005"	"72052024F50005"	"COUNTERTRADE PRODUCTS INC"	"50 DELL 27\"monitors list is attached"	20804	20804	2019-02-04	2025-09-30	"USAID/Guatemala"	"defunded"
"72MC1025H00001"	"72MC1025H00001"	"DEFENSE INFORMATION SYSTEM AGENCY"	"This intends to provide funding in the amount of $20,759.00 for the FY25 IAA with DISA for Secure Phone services."	20759	20759	2024-10-01	2025-09-30	"USAID M/CIO"	"defunded"
"72068524F50006"	"72068524F50006"	"COUNTERTRADE PRODUCTS INC"	"Dell monitors and accessories for USAID/Niger"	20734	20734	2024-09-05	2025-12-31	"USAID/Niger"	"defunded"
"72051424P00005"	"72051424P00005"	"AVANTI LANGUAGE SCHOOL S A S"	"EXO-HR Procure Technical and Language Proficiency Tests. 2023-2024"	20615	20615	2023-11-17	2025-11-16	"USAID/Colombia"	"defunded"
"72068524F50008"	"72068524F50008"	"COUNTERTRADE PRODUCTS INC"	"20 Monitors 34inches and 10 Dell dock station"	20513	20513	2024-09-01	2025-12-31	"USAID/Senegal"	"defunded"
"72MC1024P00009"	"72MC1024P00009"	"REDHAWK IT SOLUTIONS, LLC"	"WinZip Renewal"	20472	20472	2024-02-22	2025-02-16	"USAID M/CIO"	"defunded"
"72038624F00001"	"72038624F00001"	"INTELLECTECHS INC"	"Procurement of iPhones 001: iPhone 15 (6.1\") 128GB w/ Screen Protector and Case Kit (A2846) (eSIM ONLY)"	20342	20342	2023-09-20	2028-09-19	"USAID/India"	"defunded"
"72062024P00122"	"72062024P00122"	"RELIABLE SUPPLY CHAINS INTERNATIONAL INC"	"Requisition for promotional items"	20316	20316	2024-09-25	2025-12-24	"USAID/Nigeria"	"defunded"
"72048624P00067"	"72048624P00067"	"BUSINESS TRAINING WORKS, INC"	"Online Business English Writing Skills Training"	20250	20250	2024-03-29	2025-03-31	"USAID/RDMA/Thailand"	"defunded"
"72051424P00039"	"72051424P00039"	"CABIFY EMPRESARIAL SAS"	"Purchase order for Transportation Services with Cabify (Executive Vehicles)."	20108	20108	2024-06-05	2025-09-30	"USAID/Colombia"	"defunded"
"72038324F50001"	"72038324F50001"	"COUNTERTRADE PRODUCTS INC"	"Purchasing new network printers to the mission"	20054	20054	2019-02-04	2025-09-30	"USAID/Sri Lanka"	"defunded"
"72049224PC00014"	"72049224PC00014"	"Facebook Global Holdings II, LLC"	"To revised the amount of funds sub committed for Facebook Social Media Boosting for one year from October 1, 2024 to September 30, 2025."	20025	20025	2024-09-01	2025-09-30	"USAID/Philippines"	"defunded"
"7200AA23GR00014"	"7200AA23GR00014"	"ROOM TO READ INDIA TRUST"	"Ocean Freight - Fiscal Year 2024 Ocean Freight - New Awards (multiple)"	20000	20000	2023-10-01	2025-09-30	"USAID M/OAA"	"defunded"
"7200AA23GR00046"	"7200AA23GR00046"	"PROJECT PLAYGROUND"	"Ocean Freight - Fiscal Year 2024 Ocean Freight - New Awards (multiple)"	20000	20000	2023-10-01	2025-09-30	"USAID M/OAA"	"defunded"
"7200AA24P00054"	"7200AA24P00054"	"PATRIOT SHREDDING INC"	"This Purchase Order provides for on-site destruction of sensitive paper materials shredding Services."	20000	10000	2024-05-23	2026-05-22	"USAID M/OAA"	"defunded"
"72016724P00009"	"72016724P00009"	"BUSINESS DEVELOPMENT GROUP"	"Support Services to USAID and the DEIA Council at Embassy Pristina. The activities under this Purchase Order will include organizing internal activities, workshops and events for USAID, and for the larger Embassy staff under the following guiding principles. Objective 1. USAID/Kosovo Internal Collaborative Retreat For USAID-specific activities, contractor efforts will involve: ¿ Facilitating consultative processes with staff to identify challenges related to People, Processes, and Policies. This will include interviews, focus groups, action-planning with internal employees; to be designed in close consultation with the contract COR. ¿ Organizing and facilitating an internal collaborative retreat that will gather the USAID staff and its leadership to jointly identify and address challenges with the aim of fostering ownership (of the identified solutions) and consensus-building. Objective 2. U.S. Embassy Pristina DEIA Council Activities For U.S. Embassy Pristina DEIA Council activities the contractor will provide support for the implementation of intercultural events, which will include a Community Iftar, 16 Days of Activism against Gender-Based Violence, and Black History Month. This will involve event implementation, and provision of food, and other hospitality and material services necessary to achieve meaningful and"	20000	20000	2024-10-01	2025-09-30	"USAID/Kosovo"	"defunded"
"72049225P00015"	"72049225P00015"	"INTELLECTECHS INC"	"To sub commit funds to procure laptops, IT and office supplies for PRM DOC team. PRM-25-015 and PRM-25-016"	20000	20000	2024-12-01	2025-03-31	"USAID/Philippines"	"defunded"
"72061322P00037"	"72061322P00037"	"ECONET WIRELESS PVT LTD"	"Data Packages for MiFi Devices - USAID/Zimbabwe"	20000	20000	2022-09-19	2025-03-18	"USAID/Zimbabwe"	"defunded"
"72068724P00056"	"72068724P00056"	"XSELLER"	"To procure one local firm to conduct a DEIA (Diversity, Equity, Inclusion, and Accessibility) internal assessment, and provide DEIA Strategic Services and Development"	20000	20000	2024-10-01	2025-08-31	"USAID/Madagascar"	"defunded"
"72061724F50010"	"72061724F50010"	"PN AUTOMATION INC"	"ArcGIS Desktop perpetual license, Tableau, ArcGIS and STATA"	19923	19923	2020-07-16	2025-07-15	"USAID/Uganda"	"defunded"
"7200AA24P00059"	"7200AA24P00059"	"PITNEY BOWES GLOBAL FINANCIAL SERVICES LLC"	"The US Agency for International Development is looking to upgrade existing USPS IBI- meter mailing equipment. The existing IBI-meter mail metering equipment and software are outdated and do not meet the USPS latest Intelligent-Mail-Indicia (IMI) standards as of June 30,2024. USAID Support Services Specialist has requested a quote from the GSA approved vendor Pitney Bowes who has all the historical mailing knowledge for USAID standards, With the purchase of the SendPro MailCenter 2000 will keep USAID compliant with the federal mailing guidelines and provide proper mailing service for the Agency at Ronald Reagan Building. Requestor: M/MS/HMD, Christopher O. Thompson Support Service Specialist"	19876	19876	2024-07-12	2029-07-12	"USAID M/OAA"	"defunded"
"72038824P00050"	"72038824P00050"	"PN AUTOMATION INC"	"Tableau licenses for Health and PROGRAM Office"	19845	19845	2024-10-01	2025-09-30	"USAID/Bangladesh"	"defunded"
"72065624F50002"	"72065624F50002"	"PN AUTOMATION INC"	"Tableau - Creator (Server) Tableau Software LLC - TS-00220 22 licenses renewal from Start date: 03/01/2024 to End Date: 03/02/2025"	19845	19845	2020-07-16	2025-03-03	"USAID/Mozambique"	"defunded"
"72066322P00026"	"72066322P00026"	"MEDIA AND COMMUNICATIONS CENTER"	"Annual subscription to The Report Newspaper with a total amount of $ 10,100"	19700	19700	2022-06-17	2027-06-16	"USAID/Ethiopia"	"defunded"
"72065623P00040"	"72065623P00040"	"Truly Nolen Mozambique Lda"	"Pest control for Mirarmar housing complex, USAID Guest House, USAID Mission Directors House from 1 October 2023 through 30 of September 2024."	19683	19683	2023-10-01	2025-09-30	"USAID/Mozambique"	"defunded"
